"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"11.05.2022","163,16","163,58","167,46","162,51","9,11M","1,48%"
"10.05.2022","160,78","162,21","164,19","157,87","11,64M","0,96%"
"09.05.2022","159,25","167,75","167,75","158,48","14,11M","-6,70%"
"06.05.2022","170,69","168,27","170,97","165,42","10,42M","2,66%"
"05.05.2022","166,26","169,26","169,50","162,65","9,81M","-0,79%"
"04.05.2022","167,59","164,97","167,89","163,47","9,18M","3,14%"
"03.05.2022","162,49","159,57","163,43","159,26","8,83M","1,72%"
"02.05.2022","159,75","156,31","160,00","155,15","11,56M","1,97%"
"29.04.2022","156,67","161,28","162,44","156,29","14,71M","-3,16%"
"28.04.2022","161,79","157,45","163,00","154,93","9,37M","3,55%"
"27.04.2022","156,24","157,08","157,92","154,52","10,40M","-0,19%"
"26.04.2022","156,53","158,82","160,37","156,39","9,81M","-0,61%"
"25.04.2022","157,49","155,73","158,36","151,36","15,45M","-2,15%"
"22.04.2022","160,95","164,38","165,47","160,86","12,16M","-2,21%"
"21.04.2022","164,58","171,74","172,44","163,83","14,59M","-4,61%"
"20.04.2022","172,53","171,62","173,58","171,46","7,49M","0,41%"
"19.04.2022","171,83","173,08","173,68","171,03","6,97M","-1,18%"
"18.04.2022","173,89","173,00","174,54","171,87","7,64M","1,34%"
"14.04.2022","171,59","170,69","172,94","170,56","9,42M","-0,05%"
"13.04.2022","171,67","170,93","172,08","168,29","7,33M","1,57%"
"12.04.2022","169,01","168,97","172,68","168,15","9,53M","2,08%"
"11.04.2022","165,56","168,57","168,78","164,91","10,21M","-2,57%"
"08.04.2022","169,93","167,05","171,10","167,02","10,80M","1,69%"
"07.04.2022","167,10","165,10","167,70","163,42","8,02M","1,39%"
"06.04.2022","164,81","164,83","167,01","164,33","9,27M","0,89%"
"05.04.2022","163,36","165,03","167,72","163,10","9,54M","-0,61%"
"04.04.2022","164,37","165,00","165,45","163,00","8,72M","0,09%"
"01.04.2022","164,22","162,78","165,95","162,33","8,80M","0,85%"
"31.03.2022","162,83","163,47","166,16","162,72","10,40M","-1,60%"
"30.03.2022","165,48","165,24","166,35","163,66","9,91M","0,71%"
"29.03.2022","164,32","163,51","164,48","160,50","15,10M","-1,22%"
"28.03.2022","166,35","165,90","166,63","165,13","9,99M","-1,75%"
"25.03.2022","169,31","165,22","169,69","165,16","10,26M","1,81%"
"24.03.2022","166,30","166,43","167,40","165,00","9,02M","0,27%"
"23.03.2022","165,86","166,00","167,35","164,94","10,75M","1,08%"
"22.03.2022","164,09","163,69","165,26","162,58","11,06M","-0,33%"
"21.03.2022","164,64","163,02","165,58","162,72","13,18M","1,80%"
"18.03.2022","161,73","160,89","161,73","158,78","23,21M","0,80%"
"17.03.2022","160,44","159,95","160,99","157,92","15,75M","1,73%"
"16.03.2022","157,71","158,79","160,50","156,21","22,30M","-0,36%"
"15.03.2022","158,28","159,11","160,19","155,26","28,53M","-5,06%"
"14.03.2022","166,72","166,21","168,35","164,30","25,16M","-2,45%"
"11.03.2022","170,90","165,89","172,98","165,88","28,42M","0,05%"
"10.03.2022","170,82","168,74","174,76","168,29","34,91M","2,74%"
"09.03.2022","166,27","162,77","169,77","161,21","43,43M","-2,50%"
"08.03.2022","170,53","164,31","174,00","164,10","57,23M","5,24%"
"07.03.2022","162,04","159,90","162,10","155,72","34,82M","2,14%"
"04.03.2022","158,65","155,79","159,95","155,09","29,05M","1,56%"
"03.03.2022","156,22","152,26","157,12","151,75","22,49M","1,35%"
"02.03.2022","154,14","150,20","155,75","150,05","31,33M","2,95%"
"01.03.2022","149,72","145,01","149,96","144,70","31,16M","3,97%"
"28.02.2022","144,00","139,27","144,00","138,65","24,39M","2,58%"
"25.02.2022","140,38","135,96","140,50","135,43","28,03M","4,10%"
"24.02.2022","134,85","137,93","138,23","131,72","22,11M","-0,52%"
"23.02.2022","135,55","132,93","136,08","132,56","16,13M","2,38%"
"22.02.2022","132,40","137,00","137,00","130,52","19,43M","-0,76%"
"18.02.2022","133,42","132,82","133,91","132,05","10,69M","-0,14%"
"17.02.2022","133,61","134,17","134,58","132,45","10,07M","-0,51%"
"16.02.2022","134,30","134,95","136,16","133,76","11,35M","0,03%"
"15.02.2022","134,26","133,08","134,84","132,18","11,75M","-1,76%"
"14.02.2022","136,67","137,94","138,05","135,05","15,94M","-1,54%"
"11.02.2022","138,81","136,86","139,44","136,28","12,82M","2,04%"
"10.02.2022","136,04","137,56","138,79","135,39","11,01M","-1,27%"
"09.02.2022","137,79","136,71","138,34","136,10","10,14M","0,99%"
"08.02.2022","136,44","138,18","138,43","135,01","11,02M","-1,52%"
"07.02.2022","138,55","135,34","139,43","134,83","18,42M","1,96%"
"04.02.2022","135,88","135,01","137,00","135,01","13,03M","1,25%"
"03.02.2022","134,20","134,85","135,35","133,19","9,45M","-0,89%"
"02.02.2022","135,41","134,35","135,80","132,80","10,91M","0,46%"
"01.02.2022","134,79","130,83","135,74","130,51","16,17M","2,63%"
"31.01.2022","131,33","130,19","131,86","129,33","16,40M","0,55%"
"28.01.2022","130,61","130,00","132,06","128,07","24,82M","-3,52%"
"27.01.2022","135,37","134,45","137,00","133,59","20,65M","2,02%"
"26.01.2022","132,69","132,90","134,71","131,59","17,27M","0,08%"
"25.01.2022","132,59","127,12","132,74","125,27","19,98M","4,25%"
"24.01.2022","127,18","124,45","127,73","122,84","19,53M","0,21%"
"21.01.2022","126,91","127,76","128,40","126,23","13,06M","-1,20%"
"20.01.2022","128,45","128,27","130,86","127,88","11,37M","-0,36%"
"19.01.2022","128,91","129,95","130,15","128,54","12,06M","-0,36%"
"18.01.2022","129,38","129,69","130,00","127,87","12,91M","0,33%"
"14.01.2022","128,96","126,76","129,20","126,76","13,28M","1,70%"
"13.01.2022","126,80","127,14","128,10","126,45","9,69M","-0,42%"
"12.01.2022","127,33","127,99","128,43","126,47","12,47M","-0,50%"
"11.01.2022","127,97","125,86","128,00","124,83","14,61M","2,29%"
"10.01.2022","125,11","125,15","125,69","123,86","12,63M","0,06%"
"07.01.2022","125,03","123,55","125,54","122,95","14,16M","1,44%"
"06.01.2022","123,26","123,62","124,32","121,64","13,32M","0,85%"
"05.01.2022","122,22","122,24","123,84","122,07","15,49M","0,65%"
"04.01.2022","121,43","119,95","121,98","119,66","16,41M","1,82%"
"03.01.2022","119,26","117,42","119,69","117,29","10,72M","1,63%"
"31.12.2021","117,35","117,38","118,09","117,13","5,71M","-0,07%"
"30.12.2021","117,43","118,13","118,69","117,34","6,02M","-0,44%"
"29.12.2021","117,95","118,08","118,65","117,29","6,96M","-0,51%"
"28.12.2021","118,56","118,66","119,34","118,04","6,52M","-0,19%"
"27.12.2021","118,79","116,07","118,82","115,41","7,75M","2,04%"
"23.12.2021","116,41","116,51","117,92","116,40","7,42M","0,24%"
"22.12.2021","116,13","115,42","116,68","114,41","8,35M","0,57%"
"21.12.2021","115,47","114,43","116,07","114,29","11,37M","1,60%"
"20.12.2021","113,65","111,86","113,71","110,73","13,46M","0,04%"
"17.12.2021","113,60","115,92","116,46","113,53","22,77M","-2,61%"
"16.12.2021","116,64","116,19","118,19","115,92","11,34M","0,93%"
"15.12.2021","115,56","116,32","116,32","113,95","11,07M","-0,57%"
"14.12.2021","116,22","115,74","116,92","115,47","12,25M","0,29%"
"13.12.2021","115,88","117,46","117,85","115,61","8,53M","-2,08%"
"10.12.2021","118,34","118,93","119,20","116,87","9,09M","0,17%"
"09.12.2021","118,14","117,85","118,60","117,58","8,33M","-0,26%"
"08.12.2021","118,45","118,39","119,26","117,66","8,83M","0,45%"
"07.12.2021","117,92","117,24","118,66","117,24","11,42M","1,48%"
"06.12.2021","116,20","115,96","117,45","115,05","9,83M","1,56%"
"03.12.2021","114,41","116,74","117,00","113,58","10,45M","-0,63%"
"02.12.2021","115,14","113,25","115,70","111,93","11,39M","2,71%"
"01.12.2021","112,10","114,95","116,06","112,09","12,31M","-0,68%"
"30.11.2021","112,87","113,45","115,86","112,44","24,45M","-1,72%"
"29.11.2021","114,85","116,34","117,17","114,71","12,00M","0,30%"
"26.11.2021","114,51","113,35","114,83","112,63","11,86M","-2,29%"
"24.11.2021","117,19","116,81","118,00","116,68","8,50M","0,77%"
"23.11.2021","116,30","115,19","116,84","115,06","10,38M","2,10%"
"22.11.2021","113,91","112,02","115,19","111,85","9,95M","1,79%"
"19.11.2021","111,91","112,51","113,15","111,10","13,54M","-2,22%"
"18.11.2021","114,45","114,85","115,38","113,41","8,37M","-0,84%"
"17.11.2021","115,42","114,87","116,53","114,66","11,11M","-1,59%"
"16.11.2021","117,28","117,11","118,08","116,86","10,57M","0,39%"
"15.11.2021","116,82","114,95","116,95","114,27","11,05M","2,27%"
"12.11.2021","114,23","113,80","114,31","113,59","8,68M","0,06%"
"11.11.2021","114,16","113,60","114,67","113,57","7,32M","0,01%"
"10.11.2021","114,15","115,76","116,21","113,66","10,31M","-1,59%"
"09.11.2021","116,00","115,27","116,12","114,46","10,95M","0,74%"
"08.11.2021","115,15","115,09","115,99","114,69","7,70M","0,36%"
"05.11.2021","114,74","114,27","115,05","113,93","8,10M","1,08%"
"04.11.2021","113,51","114,22","114,26","112,91","9,67M","0,44%"
"03.11.2021","113,01","112,27","113,27","111,97","10,42M","-0,72%"
"02.11.2021","113,83","114,18","114,19","113,21","9,19M","-0,61%"
"01.11.2021","114,53","115,03","115,09","114,05","11,21M","0,03%"
"29.10.2021","114,49","114,83","115,29","113,15","15,29M","1,21%"
"28.10.2021","113,12","111,58","113,27","111,58","7,54M","0,94%"
"27.10.2021","112,07","113,22","113,58","111,65","9,10M","-1,78%"
"26.10.2021","114,10","113,98","114,60","113,51","7,46M","0,22%"
"25.10.2021","113,85","113,53","114,35","113,30","9,58M","0,93%"
"22.10.2021","112,80","112,22","112,88","111,45","8,67M","0,95%"
"21.10.2021","111,74","112,71","112,81","110,87","9,37M","-1,25%"
"20.10.2021","113,16","111,09","113,17","110,78","10,81M","1,31%"
"19.10.2021","111,70","110,16","111,70","109,79","10,36M","1,95%"
"18.10.2021","109,56","110,22","110,41","108,96","10,68M","-0,05%"
"15.10.2021","109,61","109,77","110,03","109,43","9,97M","0,74%"
"14.10.2021","108,81","108,88","109,16","108,11","7,65M","0,95%"
"13.10.2021","107,79","106,77","108,34","106,48","9,22M","0,60%"
"12.10.2021","107,15","106,99","107,58","106,17","9,09M","0,02%"
"11.10.2021","107,13","109,56","109,63","106,92","9,79M","-0,85%"
"08.10.2021","108,05","106,81","108,43","106,60","10,59M","2,24%"
"07.10.2021","105,68","105,61","106,30","105,21","8,83M","0,71%"
"06.10.2021","104,93","104,18","105,35","103,58","10,63M","-0,88%"
"05.10.2021","105,86","106,04","107,77","105,42","13,02M","1,09%"
"04.10.2021","104,72","105,00","105,86","104,11","13,31M","0,37%"
"01.10.2021","104,33","102,21","104,54","101,88","10,85M","2,84%"
"30.09.2021","101,45","103,42","103,45","101,45","15,32M","-1,82%"
"29.09.2021","103,33","103,21","104,24","102,34","10,27M","-0,03%"
"28.09.2021","103,36","103,91","104,89","102,88","15,56M","0,38%"
"27.09.2021","102,97","102,59","103,78","102,59","12,70M","2,36%"
"24.09.2021","100,60","99,65","100,97","99,65","8,23M","0,54%"
"23.09.2021","100,06","98,24","100,27","97,75","10,09M","2,48%"
"22.09.2021","97,64","96,24","98,78","96,24","13,29M","2,94%"
"21.09.2021","94,85","95,57","95,89","94,03","10,96M","0,07%"
"20.09.2021","94,78","94,64","95,25","93,31","15,80M","-2,05%"
"17.09.2021","96,76","97,11","98,38","96,37","16,01M","-0,58%"
"16.09.2021","97,32","98,32","98,59","96,91","10,62M","-0,94%"
"15.09.2021","98,24","96,99","98,53","96,99","11,62M","2,12%"
"14.09.2021","96,20","98,38","98,74","95,98","15,29M","-1,81%"
"13.09.2021","97,97","97,21","98,71","97,06","11,50M","1,98%"
"10.09.2021","96,07","97,60","97,70","95,89","11,01M","0,07%"
"09.09.2021","96,00","95,89","97,62","95,35","10,22M","-0,40%"
"08.09.2021","96,39","97,50","98,47","96,35","10,78M","-0,69%"
"07.09.2021","97,06","97,02","97,97","96,74","9,24M","-0,44%"
"03.09.2021","97,49","97,40","98,43","97,38","9,10M","-0,23%"
"02.09.2021","97,71","96,64","98,39","96,55","12,34M","2,09%"
"01.09.2021","95,71","96,86","97,07","95,47","10,56M","-1,10%"
"31.08.2021","96,77","98,14","98,41","96,64","15,68M","-1,65%"
"30.08.2021","98,39","99,09","99,31","97,97","8,13M","-0,25%"
"27.08.2021","98,64","98,14","99,46","98,05","10,28M","1,46%"
"26.08.2021","97,22","98,11","98,73","97,20","8,12M","-1,31%"
"25.08.2021","98,51","97,22","98,72","96,72","9,34M","0,68%"
"24.08.2021","97,84","97,50","98,61","97,39","8,92M","1,15%"
"23.08.2021","96,73","96,09","97,00","96,06","10,28M","2,58%"
"20.08.2021","94,30","93,52","94,88","93,21","9,71M","0,01%"
"19.08.2021","94,29","94,81","95,31","92,86","17,42M","-2,49%"
"18.08.2021","96,70","98,69","99,42","96,55","12,89M","-4,00%"
"17.08.2021","100,73","100,20","101,68","99,63","10,94M","-0,19%"
"16.08.2021","100,92","100,83","101,20","99,91","9,48M","-1,02%"
"13.08.2021","101,96","102,23","102,54","101,64","6,57M","-0,66%"
"12.08.2021","102,64","102,86","103,25","101,78","7,38M","-0,20%"
"11.08.2021","102,85","102,04","102,97","101,60","7,08M","0,75%"
"10.08.2021","102,08","100,74","102,32","100,58","9,76M","1,83%"
"09.08.2021","100,25","100,91","101,38","99,93","9,24M","-1,67%"
"06.08.2021","101,95","102,02","102,58","101,60","6,48M","0,71%"
"05.08.2021","101,23","100,94","102,43","100,67","7,99M","0,93%"
"04.08.2021","100,30","100,44","101,90","100,10","10,39M","-2,24%"
"03.08.2021","102,60","101,59","102,91","100,67","8,44M","0,95%"
"02.08.2021","101,63","102,08","103,98","101,56","8,91M","-0,18%"
"30.07.2021","101,81","103,06","104,05","100,76","12,30M","-0,74%"
"29.07.2021","102,57","102,38","102,88","101,94","8,68M","1,37%"
"28.07.2021","101,18","100,90","101,81","100,28","8,55M","0,57%"
"27.07.2021","100,61","100,05","100,72","98,94","8,33M","-0,34%"
"26.07.2021","100,95","99,46","101,26","99,44","10,23M","2,11%"
"23.07.2021","98,86","98,80","99,12","97,94","7,57M","0,04%"
"22.07.2021","98,82","99,40","99,41","97,89","7,69M","-1,00%"
"21.07.2021","99,82","97,98","100,47","97,70","11,48M","3,41%"
"20.07.2021","96,53","95,89","98,04","95,05","12,11M","0,59%"
"19.07.2021","95,96","95,82","96,95","94,52","17,39M","-2,70%"
"16.07.2021","98,62","101,63","101,69","98,33","12,20M","-2,65%"
"15.07.2021","101,30","101,05","102,25","100,85","9,67M","-0,66%"
"14.07.2021","101,97","104,48","105,32","101,72","9,22M","-1,89%"
"13.07.2021","103,93","104,00","104,58","103,22","6,74M","-0,34%"
"12.07.2021","104,28","103,56","105,02","103,24","9,90M","0,20%"
"09.07.2021","104,07","103,46","104,23","102,36","8,57M","1,43%"
"08.07.2021","102,60","101,50","103,09","101,22","8,70M","-0,32%"
"07.07.2021","102,93","103,96","104,90","102,12","8,24M","-1,02%"
"06.07.2021","103,99","105,97","105,97","103,39","10,16M","-1,96%"
"02.07.2021","106,07","105,70","106,40","105,04","7,11M","-0,13%"
"01.07.2021","106,21","106,95","107,10","105,74","10,87M","1,40%"
"30.06.2021","104,74","103,84","104,88","103,72","7,93M","0,94%"
"29.06.2021","103,76","104,59","104,97","103,61","7,23M","-0,22%"
"28.06.2021","103,99","106,95","107,00","103,66","11,35M","-3,08%"
"25.06.2021","107,30","107,59","108,06","106,78","8,10M","0,15%"
"24.06.2021","107,14","107,14","107,78","106,36","8,72M","0,82%"
"23.06.2021","106,27","107,36","108,13","106,23","7,79M","-0,12%"
"22.06.2021","106,40","105,33","106,96","104,31","10,23M","0,33%"
"21.06.2021","106,05","104,10","106,43","103,93","13,59M","2,93%"
"18.06.2021","103,03","105,25","106,27","102,91","22,28M","-3,77%"
"17.06.2021","107,07","109,24","109,98","105,62","14,34M","-2,37%"
"16.06.2021","109,67","110,03","110,51","108,90","9,28M","-0,57%"
"15.06.2021","110,30","108,41","110,48","108,39","10,54M","2,16%"
"14.06.2021","107,97","108,18","108,96","106,83","9,05M","0,06%"
"11.06.2021","107,91","108,84","108,97","107,86","7,73M","-0,46%"
"10.06.2021","108,41","109,06","110,25","107,25","13,53M","0,58%"
"09.06.2021","107,78","109,06","109,53","107,65","10,15M","-0,87%"
"08.06.2021","108,73","107,65","108,98","106,30","10,56M","0,91%"
"07.06.2021","107,75","108,37","108,70","107,57","6,75M","-0,65%"
"04.06.2021","108,45","108,24","108,67","107,21","6,70M","0,80%"
"03.06.2021","107,59","107,56","108,09","106,56","8,81M","-0,45%"
"02.06.2021","108,08","107,21","108,56","106,21","9,14M","1,34%"
"01.06.2021","106,65","105,30","107,43","105,30","10,26M","2,76%"
"28.05.2021","103,79","103,62","104,12","102,95","7,28M","0,76%"
"27.05.2021","103,01","104,12","104,91","102,57","11,70M","-1,07%"
"26.05.2021","104,12","104,52","104,91","103,65","9,23M","0,24%"
"25.05.2021","103,87","105,43","105,62","103,61","7,88M","-1,64%"
"24.05.2021","105,60","104,95","105,83","104,00","6,79M","1,42%"
"21.05.2021","104,12","104,10","105,20","103,68","10,35M","0,54%"
"20.05.2021","103,56","103,07","104,07","101,97","9,71M","0,35%"
"19.05.2021","103,20","103,82","104,29","101,97","14,76M","-2,81%"
"18.05.2021","106,18","108,94","109,06","105,97","12,76M","-4,18%"
"17.05.2021","110,81","109,09","110,88","108,97","12,69M","1,22%"
"14.05.2021","109,47","107,80","109,82","107,80","9,12M","2,62%"
"13.05.2021","106,68","106,07","107,87","105,44","9,71M","-0,64%"
"12.05.2021","107,37","107,00","110,15","106,72","11,66M","0,63%"
"11.05.2021","106,70","109,06","109,58","106,21","12,75M","-2,62%"
"10.05.2021","109,57","111,44","113,11","109,52","13,59M","-0,41%"
"07.05.2021","110,02","108,09","110,67","107,70","10,27M","0,92%"
"06.05.2021","109,02","108,95","109,13","107,42","9,65M","0,06%"
"05.05.2021","108,96","107,09","109,54","106,82","12,87M","2,69%"
"04.05.2021","106,11","105,96","106,51","104,85","8,70M","0,55%"
"03.05.2021","105,53","103,98","105,72","103,22","7,94M","2,39%"
"30.04.2021","103,07","104,98","105,39","102,97","13,73M","-3,58%"
"29.04.2021","106,90","106,42","107,65","105,75","9,74M","1,60%"
"28.04.2021","105,22","103,54","105,86","103,37","8,72M","2,45%"
"27.04.2021","102,70","101,81","103,10","101,51","6,90M","1,16%"
"26.04.2021","101,52","101,27","102,67","101,26","5,64M","-0,03%"
"23.04.2021","101,55","101,10","102,17","100,72","6,76M","0,59%"
"22.04.2021","100,95","102,87","102,87","100,87","9,90M","-1,73%"
"21.04.2021","102,73","100,33","102,99","100,14","8,26M","1,38%"
"20.04.2021","101,33","102,83","102,99","100,51","9,78M","-1,87%"
"19.04.2021","103,26","103,27","103,83","102,21","7,07M","0,29%"
"16.04.2021","102,96","103,80","104,36","102,43","7,46M","-0,44%"
"15.04.2021","103,42","104,01","104,27","102,93","7,86M","-0,82%"
"14.04.2021","104,27","102,65","105,33","102,60","10,19M","1,99%"
"13.04.2021","102,24","101,56","102,60","101,29","6,83M","0,45%"
"12.04.2021","101,78","103,67","103,86","101,51","7,85M","-1,11%"
"09.04.2021","102,92","103,12","103,68","102,10","7,16M","-0,10%"
"08.04.2021","103,02","103,52","103,62","102,07","8,28M","-1,12%"
"07.04.2021","104,19","103,47","104,57","103,26","7,70M","0,59%"
"06.04.2021","103,58","104,25","105,08","103,45","8,13M","-0,89%"
"05.04.2021","104,51","105,73","105,83","104,17","8,69M","-1,17%"
"01.04.2021","105,75","105,26","105,86","104,21","8,52M","0,92%"
"31.03.2021","104,79","105,55","106,22","104,60","8,95M","-1,08%"
"30.03.2021","105,93","106,06","106,83","105,59","6,28M","-0,93%"
"29.03.2021","106,92","106,40","107,53","105,70","7,54M","-0,52%"
"26.03.2021","107,48","106,54","107,54","105,36","9,82M","2,29%"
"25.03.2021","105,07","102,85","105,26","102,07","11,14M","0,35%"
"24.03.2021","104,70","102,99","105,76","102,91","11,03M","2,68%"
"23.03.2021","101,97","101,45","104,30","100,69","14,78M","-0,56%"
"22.03.2021","102,54","103,06","104,50","102,31","12,51M","-0,81%"
"19.03.2021","103,38","103,94","104,89","102,74","18,49M","-0,71%"
"18.03.2021","104,12","107,01","107,53","103,71","13,25M","-3,62%"
"17.03.2021","108,03","107,21","108,56","106,60","9,17M","0,36%"
"16.03.2021","107,64","108,53","108,88","107,08","11,70M","-2,37%"
"15.03.2021","110,25","111,53","111,90","108,89","10,49M","-1,17%"
"12.03.2021","111,56","111,64","112,70","110,72","10,93M","0,33%"
"11.03.2021","111,19","111,65","112,55","110,89","10,99M","-0,16%"
"10.03.2021","111,37","110,20","112,01","109,70","17,39M","1,71%"
"09.03.2021","109,50","109,07","110,69","107,88","19,01M","-0,23%"
"08.03.2021","109,75","109,86","110,43","108,06","18,03M","0,69%"
"05.03.2021","109,00","106,96","109,13","106,15","23,64M","4,31%"
"04.03.2021","104,50","104,51","107,58","103,13","22,99M","0,88%"
"03.03.2021","103,59","103,41","105,75","103,40","14,96M","1,12%"
"02.03.2021","102,44","101,89","103,31","101,71","10,64M","0,38%"
"01.03.2021","102,05","102,46","103,80","101,40","10,44M","2,05%"
"26.02.2021","100,00","100,30","101,06","97,61","14,45M","-2,30%"
"25.02.2021","102,35","104,90","104,96","101,59","13,22M","-0,93%"
"24.02.2021","103,31","100,33","104,04","99,81","16,12M","3,69%"
"23.02.2021","99,63","99,97","100,16","96,80","14,87M","1,26%"
"22.02.2021","98,39","96,99","99,64","96,46","13,18M","2,70%"
"19.02.2021","95,80","95,13","96,38","94,65","8,91M","0,84%"
"18.02.2021","95,00","95,75","95,78","94,30","9,04M","-0,96%"
"17.02.2021","95,92","95,42","96,72","94,20","14,36M","3,00%"
"16.02.2021","93,13","93,05","93,86","92,61","14,01M","0,63%"
"12.02.2021","92,55","91,53","92,73","91,35","7,86M","0,58%"
"11.02.2021","92,02","92,37","92,44","90,08","8,57M","-0,54%"
"10.02.2021","92,52","91,38","92,59","90,60","8,78M","1,72%"
"09.02.2021","90,96","91,10","91,27","89,81","7,61M","-0,57%"
"08.02.2021","91,48","90,29","92,04","90,01","9,89M","2,49%"
"05.02.2021","89,26","89,94","90,47","88,64","8,02M","0,29%"
"04.02.2021","89,00","89,51","89,65","87,94","7,92M","0,04%"
"03.02.2021","88,96","87,05","89,39","86,89","9,26M","2,18%"
"02.02.2021","87,06","88,01","88,37","86,53","9,23M","0,75%"
"01.02.2021","86,41","85,99","87,30","84,57","8,07M","1,42%"
"29.01.2021","85,20","86,83","87,34","84,92","14,70M","-4,29%"
"28.01.2021","89,02","88,67","90,15","88,25","8,16M","0,93%"
"27.01.2021","88,20","87,53","90,35","86,75","10,18M","-1,30%"
"26.01.2021","89,36","92,20","92,91","89,27","7,83M","-1,69%"
"25.01.2021","90,90","90,62","91,03","89,33","7,69M","-0,90%"
"22.01.2021","91,73","90,40","92,03","89,83","7,81M","-0,30%"
"21.01.2021","92,01","93,86","94,66","91,22","10,40M","-3,53%"
"20.01.2021","95,38","95,00","95,56","94,30","8,74M","0,92%"
"19.01.2021","94,51","93,50","95,03","93,29","9,57M","2,63%"
"15.01.2021","92,09","94,22","94,31","91,71","10,24M","-3,56%"
"14.01.2021","95,49","93,94","96,32","93,79","13,95M","2,40%"
"13.01.2021","93,25","93,20","93,52","91,94","9,72M","-0,10%"
"12.01.2021","93,34","92,66","93,92","91,71","10,92M","1,90%"
"11.01.2021","91,60","89,12","92,10","88,57","10,64M","0,57%"
"08.01.2021","91,08","92,08","92,43","90,45","11,15M","0,95%"
"07.01.2021","90,22","90,39","90,82","89,31","9,29M","0,47%"
"06.01.2021","89,80","89,00","90,78","87,82","13,92M","3,22%"
"05.01.2021","87,00","85,49","89,22","85,32","13,41M","2,70%"
"04.01.2021","84,71","85,15","85,95","83,89","9,23M","0,31%"
"31.12.2020","84,45","84,90","85,19","83,96","8,35M","-1,03%"
"30.12.2020","85,33","84,61","86,57","84,54","7,90M","0,85%"
"29.12.2020","84,61","85,26","85,72","84,05","7,67M","-0,34%"
"28.12.2020","84,90","85,61","86,63","84,62","8,05M","-0,50%"
"24.12.2020","85,33","85,93","85,93","84,81","3,34M","-0,42%"
"23.12.2020","85,69","85,00","86,66","85,00","7,22M","1,58%"
"22.12.2020","84,36","85,44","85,80","84,30","8,59M","-2,01%"
"21.12.2020","86,09","84,35","86,83","83,53","11,43M","-1,26%"
"18.12.2020","87,19","87,98","88,71","86,26","27,43M","-1,38%"
"17.12.2020","88,41","89,54","89,55","87,55","11,75M","-0,32%"
"16.12.2020","88,69","89,20","89,35","87,85","9,89M","-0,76%"
"15.12.2020","89,37","89,42","90,48","88,77","11,78M","-0,08%"
"14.12.2020","89,44","93,40","93,70","89,24","12,20M","-3,26%"
"11.12.2020","92,45","92,53","93,28","91,03","9,58M","-0,96%"
"10.12.2020","93,35","91,55","94,56","90,78","11,99M","3,22%"
"09.12.2020","90,44","92,20","93,02","89,37","11,13M","-1,20%"
"08.12.2020","91,54","90,34","92,46","90,19","7,63M","0,86%"
"07.12.2020","90,76","91,82","92,38","89,88","9,40M","-2,70%"
"04.12.2020","93,28","91,22","93,45","90,92","10,79M","3,88%"
"03.12.2020","89,80","90,58","91,11","89,07","8,25M","-0,08%"
"02.12.2020","89,87","87,26","91,31","87,10","10,51M","2,77%"
"01.12.2020","87,45","89,28","89,71","87,07","9,92M","0,31%"
"30.11.2020","87,18","90,01","90,85","86,90","14,29M","-4,52%"
"27.11.2020","91,31","91,33","92,59","90,54","4,63M","-0,90%"
"25.11.2020","92,14","94,68","94,68","92,14","10,56M","-3,64%"
"24.11.2020","95,62","93,39","95,82","93,00","17,27M","5,04%"
"23.11.2020","91,03","87,45","91,58","86,76","13,39M","6,11%"
"20.11.2020","85,79","85,72","86,31","84,88","8,30M","0,07%"
"19.11.2020","85,73","83,54","85,96","83,06","8,82M","1,72%"
"18.11.2020","84,28","87,37","87,90","84,25","10,58M","-3,17%"
"17.11.2020","87,04","86,40","87,53","84,83","14,33M","-2,16%"
"16.11.2020","88,96","86,24","89,18","85,54","18,98M","7,14%"
"13.11.2020","83,03","81,15","83,35","81,03","10,90M","2,93%"
"12.11.2020","80,67","80,98","82,24","79,90","8,93M","-2,17%"
"11.11.2020","82,46","84,10","84,49","81,80","11,64M","-0,73%"
"10.11.2020","83,07","81,14","83,15","79,71","15,04M","4,62%"
"09.11.2020","79,40","80,00","84,27","78,26","24,02M","11,60%"
"06.11.2020","71,15","72,50","73,27","70,83","8,37M","-1,37%"
"05.11.2020","72,14","71,89","72,97","71,76","10,63M","0,52%"
"04.11.2020","71,77","70,78","73,59","69,89","10,93M","0,04%"
"03.11.2020","71,74","73,16","73,30","71,05","8,61M","-0,57%"
"02.11.2020","72,15","70,70","73,08","69,40","11,48M","3,81%"
"30.10.2020","69,50","69,90","70,11","68,08","17,20M","1,02%"
"29.10.2020","68,80","66,13","69,14","65,16","12,29M","2,87%"
"28.10.2020","66,88","67,69","68,08","66,32","15,96M","-3,78%"
"27.10.2020","69,51","70,42","70,60","69,49","14,25M","-2,02%"
"26.10.2020","70,94","71,73","71,89","70,24","9,71M","-2,25%"
"23.10.2020","72,57","73,93","74,36","71,83","8,73M","-1,13%"
"22.10.2020","73,40","70,88","73,49","70,57","9,81M","3,57%"
"21.10.2020","70,87","71,13","71,58","70,73","9,80M","-1,13%"
"20.10.2020","71,68","71,90","72,29","71,04","7,75M","0,56%"
"19.10.2020","71,28","73,11","73,34","71,19","8,36M","-2,21%"
