04012021;820;A;SAR;1,3759;1,3763;3,7512;3,7518
05012021;820;A;SAR;1,4197;1,4201;3,7512;3,7518
06012021;820;A;SAR;1,4175;1,4177;3,7512;3,7514
07012021;820;A;SAR;1,4240;1,4244;3,7513;3,7519
08012021;820;A;SAR;1,4307;1,4309;3,7516;3,7519
11012021;820;A;SAR;1,4648;1,4652;3,7515;3,7521
12012021;820;A;SAR;1,4561;1,4564;3,7516;3,7518
13012021;820;A;SAR;1,4143;1,4146;3,7517;3,7519
14012021;820;A;SAR;1,4022;1,4025;3,7517;3,7519
15012021;820;A;SAR;1,4048;1,4051;3,7517;3,7519
18012021;820;A;SAR;1,4070;1,4073;3,7511;3,7513
19012021;820;A;SAR;1,4111;1,4115;3,7510;3,7516
20012021;820;A;SAR;1,4133;1,4136;3,7517;3,7519
21012021;820;A;SAR;1,4169;1,4171;3,7517;3,7519
22012021;820;A;SAR;1,4471;1,4474;3,7517;3,7519
25012021;820;A;SAR;1,4681;1,4687;3,7508;3,7514
26012021;820;A;SAR;1,4355;1,4357;3,7517;3,7519
27012021;820;A;SAR;1,4344;1,4347;3,7517;3,7519
28012021;820;A;SAR;1,4470;1,4472;3,7508;3,7510
29012021;820;A;SAR;1,4597;1,4600;3,7506;3,7509
01022021;820;A;SAR;1,4556;1,4560;3,7506;3,7512
02022021;820;A;SAR;1,4360;1,4363;3,7510;3,7512
03022021;820;A;SAR;1,4240;1,4242;3,7510;3,7513
04022021;820;A;SAR;1,4370;1,4373;3,7509;3,7511
05022021;820;A;SAR;1,4363;1,4366;3,7509;3,7511
08022021;820;A;SAR;1,4305;1,4309;3,7509;3,7515
09022021;820;A;SAR;1,4451;1,4454;3,7510;3,7513
10022021;820;A;SAR;1,4400;1,4404;3,7506;3,7512
11022021;820;A;SAR;1,4294;1,4298;3,7507;3,7512
12022021;820;A;SAR;1,4345;1,4348;3,7508;3,7510
17022021;820;A;SAR;1,4432;1,4435;3,7505;3,7509
18022021;820;A;SAR;1,4458;1,4462;3,7505;3,7509
19022021;820;A;SAR;1,4375;1,4377;3,7507;3,7509
22022021;820;A;SAR;1,4674;1,4677;3,7503;3,7507
23022021;820;A;SAR;1,4525;1,4529;3,7505;3,7511
24022021;820;A;SAR;1,4443;1,4447;3,7505;3,7511
