17062020;820;A;SAR;1,3992;1,3997;3,7507;3,7517
18062020;820;A;SAR;1,4241;1,4258;3,7500;3,7540
19062020;820;A;SAR;1,4245;1,4254;3,7510;3,7530
22062020;820;A;SAR;1,3916;1,3921;3,7515;3,7525
23062020;820;A;SAR;1,3772;1,3787;3,7502;3,7540
24062020;820;A;SAR;1,3970;1,3979;3,7510;3,7530
25062020;820;A;SAR;1,4202;1,4208;3,7506;3,7516
26062020;820;A;SAR;1,4558;1,4564;3,7510;3,7520
29062020;820;A;SAR;1,4500;1,4511;3,7500;3,7525
30062020;820;A;SAR;1,4596;1,4600;3,7506;3,7514
