22092021;820;A;SAR;1,4069;1,4073;3,7506;3,7512
23092021;820;A;SAR;1,4100;1,4102;3,7505;3,7507
24092021;820;A;SAR;1,4243;1,4247;3,7506;3,7512
27092021;820;A;SAR;1,4255;1,4257;3,7509;3,7511
28092021;820;A;SAR;1,4449;1,4451;3,7510;3,7512
29092021;820;A;SAR;1,4441;1,4443;3,7508;3,7510
30092021;820;A;SAR;1,4500;1,4504;3,7504;3,7510
01102021;820;A;SAR;1,4370;1,4375;3,7503;3,7511
04102021;820;A;SAR;1,4450;1,4453;3,7504;3,7506
05102021;820;A;SAR;1,4560;1,4562;3,7502;3,7504
06102021;820;A;SAR;1,4689;1,4692;3,7502;3,7504
07102021;820;A;SAR;1,4701;1,4703;3,7502;3,7504
08102021;820;A;SAR;1,4685;1,4689;3,7501;3,7507
11102021;820;A;SAR;1,4706;1,4708;3,7503;3,7505
13102021;820;A;SAR;1,4787;1,4790;3,7506;3,7508
14102021;820;A;SAR;1,4658;1,4661;3,7507;3,7509
15102021;820;A;SAR;1,4531;1,4533;3,7507;3,7509
18102021;820;A;SAR;1,4713;1,4715;3,7507;3,7509
19102021;820;A;SAR;1,4800;1,4803;3,7507;3,7509
20102021;820;A;SAR;1,4813;1,4817;3,7506;3,7512
21102021;820;A;SAR;1,5041;1,5043;3,7507;3,7509
22102021;820;A;SAR;1,5226;1,5228;3,7507;3,7509
25102021;820;A;SAR;1,4921;1,4923;3,7507;3,7509
26102021;820;A;SAR;1,4875;1,4877;3,7507;3,7509
27102021;820;A;SAR;1,4839;1,4842;3,7507;3,7509
28102021;820;A;SAR;1,4960;1,4963;3,7509;3,7512
29102021;820;A;SAR;1,5042;1,5045;3,7508;3,7510
01112021;820;A;SAR;1,5112;1,5115;3,7509;3,7511
03112021;820;A;SAR;1,5106;1,5108;3,7511;3,7513
04112021;820;A;SAR;1,4912;1,4915;3,7508;3,7510
05112021;820;A;SAR;1,4782;1,4785;3,7508;3,7510
08112021;820;A;SAR;1,4830;1,4832;3,7504;3,7506
09112021;820;A;SAR;1,4652;1,4654;3,7503;3,7505
10112021;820;A;SAR;1,4553;1,4555;3,7505;3,7507
11112021;820;A;SAR;1,4442;1,4444;3,7504;3,7506
12112021;820;A;SAR;1,4449;1,4452;3,7504;3,7506
16112021;820;A;SAR;1,4601;1,4603;3,7507;3,7509
17112021;820;A;SAR;1,4659;1,4662;3,7508;3,7510
18112021;820;A;SAR;1,4786;1,4788;3,7509;3,7511
19112021;820;A;SAR;1,4816;1,4818;3,7510;3,7512
22112021;820;A;SAR;1,4884;1,4887;3,7511;3,7513
23112021;820;A;SAR;1,5047;1,5050;3,7513;3,7515
24112021;820;A;SAR;1,4933;1,4935;3,7513;3,7515
25112021;820;A;SAR;1,4853;1,4861;3,7507;3,7524
26112021;820;A;SAR;1,4890;1,4892;3,7513;3,7515
29112021;820;A;SAR;1,4957;1,4960;3,7513;3,7515
30112021;820;A;SAR;1,4978;1,4980;3,7515;3,7517
01122021;820;A;SAR;1,4970;1,4972;3,7515;3,7517
02122021;820;A;SAR;1,5018;1,5020;3,7513;3,7515
03122021;820;A;SAR;1,5041;1,5043;3,7513;3,7515
06122021;820;A;SAR;1,5160;1,5162;3,7513;3,7515
07122021;820;A;SAR;1,5035;1,5038;3,7513;3,7515
08122021;820;A;SAR;1,4866;1,4870;3,7511;3,7517
09122021;820;A;SAR;1,4810;1,4812;3,7513;3,7515
10122021;820;A;SAR;1,4906;1,4911;3,7510;3,7519
13122021;820;A;SAR;1,5021;1,5023;3,7513;3,7515
14122021;820;A;SAR;1,5048;1,5051;3,7514;3,7516
15122021;820;A;SAR;1,5225;1,5228;3,7515;3,7517
16122021;820;A;SAR;1,5177;1,5180;3,7526;3,7528
17122021;820;A;SAR;1,5175;1,5179;3,7526;3,7530
20122021;820;A;SAR;1,5196;1,5200;3,7535;3,7541
21122021;820;A;SAR;1,5278;1,5283;3,7540;3,7548
22122021;820;A;SAR;1,5233;1,5237;3,7540;3,7548
23122021;820;A;SAR;1,5153;1,5157;3,7546;3,7554
24122021;820;A;SAR;1,5055;1,5071;3,7550;3,7556
27122021;820;A;SAR;1,5081;1,5087;3,7550;3,7560
28122021;820;A;SAR;1,5023;1,5028;3,7556;3,7564
29122021;820;A;SAR;1,5075;1,5086;3,7530;3,7555
30122021;820;A;SAR;1,4860;1,4866;3,7538;3,7550
31122021;820;A;SAR;1,4860;1,4866;3,7538;3,7550
